scene_id,cand_id,scene_dur,n_tokens,human_AD_text,gen_AD_text,quality_score,tvad_name,consensus_score
friends_s02e03_seg02_clip_15,E,1.6900000000000546,6,Phoebe grins and turns to the girls.,"Ross walks out, Phoebe joins him.",0.6087439060211182,friends_s02e03_seg02_clip_15,0.6200395226478577
friends_s02e03_seg02_clip_15,A,2.4570000000001078,12,"Monica swings on her coat, knocking over the lamp.",Rachel walks into the living room as Phoebe jumps off the couch.,0.3274369239807129,friends_s02e03_seg02_clip_15,0.6592981219291687
friends_s02e03_seg02_clip_15,B,2.4570000000001078,9,"Monica swings on her coat, knocking over the lamp.",Phoebe jumps off the couch and walks towards Monica.,0.4329321980476379,friends_s02e03_seg02_clip_15,0.6416195631027222
friends_s02e03_seg02_clip_15,C,2.4570000000001078,11,"Monica swings on her coat, knocking over the lamp.",Rachel enters the room as Phoebe gets up from the couch.,0.3579343557357788,friends_s02e03_seg02_clip_15,0.6318482160568237
friends_s02e03_seg02_clip_15,D,2.4570000000001078,8,"Monica swings on her coat, knocking over the lamp.",Phoebe walks towards Monica Geller from the couch.,0.4210625886917114,friends_s02e03_seg02_clip_15,0.6241770386695862
friends_s02e03_seg02_clip_15,E,2.4570000000001078,11,"Monica swings on her coat, knocking over the lamp.",Rachel enters and Phoebe jumps off the couch to join her.,0.332429826259613,friends_s02e03_seg02_clip_15,0.6717457175254822
friends_s02e03_seg02_clip_15,A,3.0,11,"She freezes, gaping, and Rachel runs out of her bedroom.",Rachel points at Phoebe as she dances in the living room.,0.5580245852470398,friends_s02e03_seg02_clip_15,0.6722962260246277
friends_s02e03_seg02_clip_15,B,3.0,10,"She freezes, gaping, and Rachel runs out of her bedroom.","Phoebe dances while Rachel stands in front of her, gesturing.",0.4147170186042785,friends_s02e03_seg02_clip_15,0.6640854477882385
friends_s02e03_seg02_clip_15,C,3.0,10,"She freezes, gaping, and Rachel runs out of her bedroom.",Rachel's gaze follows Phoebe's movements as she spins and twirls.,0.5053282380104065,friends_s02e03_seg02_clip_15,0.6623093485832214
friends_s02e03_seg02_clip_15,D,3.0,9,"She freezes, gaping, and Rachel runs out of her bedroom.","Phoebe's energetic dance catches Rachel's attention, who watches intently.",0.4047222137451172,friends_s02e03_seg02_clip_15,0.6197845935821533
friends_s02e03_seg02_clip_15,E,3.0,12,"She freezes, gaping, and Rachel runs out of her bedroom.",Rachel's eyes are fixed on Phoebe as she dances with reckless abandon.,0.5187922120094299,friends_s02e03_seg02_clip_15,0.6565927267074585
friends_s02e03_seg02_clip_16,A,2.7359999999998763,11,Rachel slumps away with the pieces as Chandler enters.,"Monica holds a basket, looking at Chandler standing by the fridge.",0.4096254706382751,friends_s02e03_seg02_clip_16,0.7537919878959656
friends_s02e03_seg02_clip_16,B,2.7359999999998763,8,Rachel slumps away with the pieces as Chandler enters.,"Chandler stands near the refrigerator, caught Monica's attention.",0.4653416872024536,friends_s02e03_seg02_clip_16,0.7256613969802856
friends_s02e03_seg02_clip_16,C,2.7359999999998763,12,Rachel slumps away with the pieces as Chandler enters.,"Monica holds a basket, gazing at Chandler in front of the fridge.",0.4297540485858917,friends_s02e03_seg02_clip_16,0.7367764711380005
friends_s02e03_seg02_clip_16,D,2.7359999999998763,12,Rachel slumps away with the pieces as Chandler enters.,"Chandler stands in front of the refrigerator, Monica's focus is on him.",0.480635792016983,friends_s02e03_seg02_clip_16,0.7519196271896362
friends_s02e03_seg02_clip_16,E,2.7359999999998763,13,Rachel slumps away with the pieces as Chandler enters.,Monica and Chandler are in a scene with a refrigerator in the background.,0.4328216016292572,friends_s02e03_seg02_clip_16,0.7303086519241333
friends_s02e04_seg02_clip_04,A,2.261000000000024,8,Ross holds the pitcher in front of Chandler's chest.,Chandler Bing reads a magazine and sips coffee.,0.3455169200897217,friends_s02e04_seg02_clip_04,0.3958485722541809
friends_s02e04_seg02_clip_04,B,2.261000000000024,9,Ross holds the pitcher in front of Chandler's chest.,"Chandler Bing sits on the couch, reading and drinking.",0.3735467791557312,friends_s02e04_seg02_clip_04,0.3249180018901825
friends_s02e04_seg02_clip_04,C,2.261000000000024,11,Ross holds the pitcher in front of Chandler's chest.,Chandler Bing holds a coffee cup and flips through a magazine.,0.4238287806510925,friends_s02e04_seg02_clip_04,0.27696532011032104
friends_s02e04_seg02_clip_04,D,2.261000000000024,10,Ross holds the pitcher in front of Chandler's chest.,"Chandler Bing sits, reading a magazine and taking a sip.",0.3819493651390075,friends_s02e04_seg02_clip_04,0.401704877614975
friends_s02e04_seg02_clip_04,E,2.261000000000024,10,Ross holds the pitcher in front of Chandler's chest.,Chandler Bing reads a magazine and holds a coffee cup.,0.4130657017230987,friends_s02e04_seg02_clip_04,0.36539024114608765
friends_s02e04_seg02_clip_04,A,3.1000000000000227,9,"Chandler gives a dark look, then a sarcastic smile.",Ross smiles at Julie as he looks at her.,0.4274297952651977,friends_s02e04_seg02_clip_04,0.7345463633537292
friends_s02e04_seg02_clip_04,B,3.1000000000000227,12,"Chandler gives a dark look, then a sarcastic smile.","Julie laughs as Ross looks at her, while Chandler holds a cup.",0.5824130773544312,friends_s02e04_seg02_clip_04,0.6980050802230835
friends_s02e04_seg02_clip_04,C,3.1000000000000227,12,"Chandler gives a dark look, then a sarcastic smile.","Ross looks at Julie, who laughs, while Chandler holds a cup nearby.",0.6248489618301392,friends_s02e04_seg02_clip_04,0.6650303602218628
friends_s02e04_seg02_clip_04,D,3.1000000000000227,10,"Chandler gives a dark look, then a sarcastic smile.","Ross and Julie interact, with Ross smiling, while Chandler observes.",0.5990669131278992,friends_s02e04_seg02_clip_04,0.7369300127029419
friends_s02e04_seg02_clip_04,E,3.1000000000000227,14,"Chandler gives a dark look, then a sarcastic smile.","Ross and Julie engage in conversation, with Chandler holding a cup in the background.",0.4748313426971435,friends_s02e04_seg02_clip_04,0.7265136241912842
friends_s02e04_seg02_clip_04,A,2.240000000000009,8,He scowls and turns back to his magazine.,Chandler holds a cup of coffee with Ross.,0.1816513538360595,friends_s02e04_seg02_clip_04,0.7150112390518188
friends_s02e04_seg02_clip_04,B,2.240000000000009,8,He scowls and turns back to his magazine.,Ross drinks from the cup while Chandler talks.,0.2289803624153137,friends_s02e04_seg02_clip_04,0.6706880331039429
friends_s02e04_seg02_clip_04,C,2.240000000000009,9,He scowls and turns back to his magazine.,"Julie walks towards the couch, passing by the pair.",0.1571658998727798,friends_s02e04_seg02_clip_04,0.7172231674194336
friends_s02e04_seg02_clip_04,D,2.240000000000009,9,He scowls and turns back to his magazine.,Chandler holds a cup of coffee as Ross sips.,0.1828471422195434,friends_s02e04_seg02_clip_04,0.6920905113220215
friends_s02e04_seg02_clip_04,E,2.240000000000009,8,He scowls and turns back to his magazine.,Ross drinks coffee as Chandler talks beside him.,0.2998524010181427,friends_s02e04_seg02_clip_04,0.7153967618942261
friends_s02e04_seg02_clip_04,A,1.6200000000000043,7,"Later, Julie puts on a jacket.",Chandler looks at Ross as Julie approaches.,0.4518319368362427,friends_s02e04_seg02_clip_04,0.6705503463745117
friends_s02e04_seg02_clip_04,B,1.6200000000000043,7,"Later, Julie puts on a jacket.",Ross sips coffee as Julie walks by.,0.4891007840633392,friends_s02e04_seg02_clip_04,0.6496171355247498
friends_s02e04_seg02_clip_04,C,1.6200000000000043,8,"Later, Julie puts on a jacket.",Julie heads towards Ross while he drinks coffee.,0.4855397641658783,friends_s02e04_seg02_clip_04,0.5628546476364136
friends_s02e04_seg02_clip_04,D,1.6200000000000043,7,"Later, Julie puts on a jacket.",Chandler and Ross gaze at each other.,0.2667168974876404,friends_s02e04_seg02_clip_04,0.631733775138855
friends_s02e04_seg02_clip_04,E,1.6200000000000043,9,"Later, Julie puts on a jacket.",Ross focuses on his coffee as Julie passes by.,0.4723190367221832,friends_s02e04_seg02_clip_04,0.6427232623100281
friends_s02e04_seg02_clip_04,A,2.8999999999999773,8,Ross spreads out on a couch as Rachel busts his table.,"Ross lies on the couch, conversing with someone.",0.6653776168823242,friends_s02e04_seg02_clip_04,0.4844946265220642
friends_s02e04_seg02_clip_04,B,2.8999999999999773,9,Ross spreads out on a couch as Rachel busts his table.,Ross talks to someone while reclining on the couch.,0.6627925634384155,friends_s02e04_seg02_clip_04,0.5974254608154297
friends_s02e04_seg02_clip_04,C,2.8999999999999773,9,Ross spreads out on a couch as Rachel busts his table.,"Ross is seated on the couch, engaged in conversation.",0.6548083424568176,friends_s02e04_seg02_clip_04,0.5791977643966675
friends_s02e04_seg02_clip_04,D,2.8999999999999773,8,Ross spreads out on a couch as Rachel busts his table.,Someone listens as Ross talks on the couch.,0.6649789810180664,friends_s02e04_seg02_clip_04,0.5672909021377563
friends_s02e04_seg02_clip_04,E,2.8999999999999773,9,Ross spreads out on a couch as Rachel busts his table.,Ross chats with someone while lounging on the couch.,0.6470552086830139,friends_s02e04_seg02_clip_04,0.5804557800292969
friends_s02e04_seg02_clip_04,A,2.5,11,"As she clears a plate, he playfully kicks her butt.",Ross lies on the couch as a woman holds a pillow.,0.2250661104917526,friends_s02e04_seg02_clip_04,0.3198275864124298
friends_s02e04_seg02_clip_04,B,2.5,11,"As she clears a plate, he playfully kicks her butt.",The woman puts a pillow on the couch next to Ross.,0.179940864443779,friends_s02e04_seg02_clip_04,0.49954596161842346
friends_s02e04_seg02_clip_04,C,2.5,12,"As she clears a plate, he playfully kicks her butt.",Ross is lying down as the woman places a pillow beside him.,0.2980708181858063,friends_s02e04_seg02_clip_04,0.5152592062950134
friends_s02e04_seg02_clip_04,D,2.5,13,"As she clears a plate, he playfully kicks her butt.",The woman holds a pillow and sets it on the couch near Ross.,0.1552923321723938,friends_s02e04_seg02_clip_04,0.32258957624435425
friends_s02e04_seg02_clip_04,E,2.5,14,"As she clears a plate, he playfully kicks her butt.",Ross reclines on the couch as the woman sets a pillow down beside him.,0.2796383500099182,friends_s02e04_seg02_clip_04,0.5037582516670227
friends_s02e04_seg02_clip_05,A,0.7400000000000091,4,She starts off.,Rachel cleans the table.,0.3452780544757843,friends_s02e04_seg02_clip_05,0.3049491047859192
friends_s02e04_seg02_clip_05,B,0.7400000000000091,5,She starts off.,Rachel turns and walks away.,0.3878941833972931,friends_s02e04_seg02_clip_05,0.22332677245140076
friends_s02e04_seg02_clip_05,C,0.7400000000000091,5,She starts off.,Rachel smiles and turns away.,0.4131445288658142,friends_s02e04_seg02_clip_05,0.24337485432624817
friends_s02e04_seg02_clip_05,D,0.7400000000000091,4,She starts off.,"Rachel cleans, then walks.",0.461819440126419,friends_s02e04_seg02_clip_05,0.31726157665252686
friends_s02e04_seg02_clip_05,E,0.7400000000000091,4,She starts off.,Rachel walks away smiling.,0.2792919278144836,friends_s02e04_seg02_clip_05,0.2715464234352112
friends_s02e04_seg02_clip_06,A,0.6600000000000819,4,He perks up.,Ross looks at Rachel.,0.0482417345046997,friends_s02e04_seg02_clip_06,0.5833452343940735
friends_s02e04_seg02_clip_06,B,0.6600000000000819,3,He perks up.,Rachel looks back.,0.1035887449979782,friends_s02e04_seg02_clip_06,0.5120083093643188
friends_s02e04_seg02_clip_06,C,0.6600000000000819,4,He perks up.,Ross gazes at her.,0.0829274132847786,friends_s02e04_seg02_clip_06,0.5335009098052979
friends_s02e04_seg02_clip_06,D,0.6600000000000819,4,He perks up.,She meets his eyes.,0.1635709404945373,friends_s02e04_seg02_clip_06,0.564434826374054
friends_s02e04_seg02_clip_06,E,0.6600000000000819,4,He perks up.,He focuses on her.,0.2769469022750854,friends_s02e04_seg02_clip_06,0.45397520065307617
friends_s02e04_seg02_clip_07,A,2.4960000000000946,8,"Stunned, he sits back, lifting his brows.","Rachel points at Ross, who looks at her.",0.2206839472055435,friends_s02e04_seg02_clip_07,0.48571521043777466
friends_s02e04_seg02_clip_07,B,2.4960000000000946,7,"Stunned, he sits back, lifting his brows.","Ross listens to Rachel, gazing at her.",0.2989644706249237,friends_s02e04_seg02_clip_07,0.4827514588832855
friends_s02e04_seg02_clip_07,C,2.4960000000000946,6,"Stunned, he sits back, lifting his brows.","Rachel gestures at Ross, sitting nearby.",0.3258602619171142,friends_s02e04_seg02_clip_07,0.31853175163269043
friends_s02e04_seg02_clip_07,D,2.4960000000000946,7,"Stunned, he sits back, lifting his brows.","Ross faces Rachel, focused on her words.",0.2767868936061859,friends_s02e04_seg02_clip_07,0.46703019738197327
friends_s02e04_seg02_clip_07,E,2.4960000000000946,9,"Stunned, he sits back, lifting his brows.","Rachel talks to Ross, who looks at her calmly.",0.27677983045578,friends_s02e04_seg02_clip_07,0.3141808807849884
friends_s02e04_seg02_clip_07,A,4.127000000000066,10,"Rachel pats his back, then struts off, swinging a towel over her shoulder.",Ross looks at Rachel as she walks away from him.,0.4115403294563293,friends_s02e04_seg02_clip_07,0.723015308380127
friends_s02e04_seg02_clip_07,B,4.127000000000066,10,"Rachel pats his back, then struts off, swinging a towel over her shoulder.","Rachel walks away from Ross, who sits at a table.",0.374172568321228,friends_s02e04_seg02_clip_07,0.7168064117431641
friends_s02e04_seg02_clip_07,C,4.127000000000066,11,"Rachel pats his back, then struts off, swinging a towel over her shoulder.","Ross sits at a table, gazing at Rachel as she exits.",0.3937054276466369,friends_s02e04_seg02_clip_07,0.691825270652771
friends_s02e04_seg02_clip_07,D,4.127000000000066,9,"Rachel pats his back, then struts off, swinging a towel over her shoulder.","Rachel leaves Ross, who remains seated at a table.",0.4387373030185699,friends_s02e04_seg02_clip_07,0.7307771444320679
friends_s02e04_seg02_clip_07,E,4.127000000000066,8,"Rachel pats his back, then struts off, swinging a towel over her shoulder.",Ross watches Rachel walk away from the table.,0.392360657453537,friends_s02e04_seg02_clip_07,0.7191609740257263
friends_s02e04_seg02_clip_07,A,1.3490000000000464,6,Phoebe enters his dressing room.,"Rachel hugs Ross, Phoebe joins in.",0.5336207151412964,friends_s02e04_seg02_clip_07,0.6973323822021484
friends_s02e04_seg02_clip_07,B,1.3490000000000464,6,Phoebe enters his dressing room.,"Phoebe enters, hugs Ross and Rachel.",0.6136254072189331,friends_s02e04_seg02_clip_07,0.6722903251647949
friends_s02e04_seg02_clip_07,C,1.3490000000000464,7,Phoebe enters his dressing room.,"Ross hugs Rachel, Phoebe joins the hug.",0.485744833946228,friends_s02e04_seg02_clip_07,0.7016898393630981
friends_s02e04_seg02_clip_07,D,1.3490000000000464,5,Phoebe enters his dressing room.,Rachel and Phoebe hug Ross.,0.4860520660877228,friends_s02e04_seg02_clip_07,0.6829973459243774
friends_s02e04_seg02_clip_07,E,1.3490000000000464,6,Phoebe enters his dressing room.,Phoebe and Rachel hug Ross together.,0.4907794296741485,friends_s02e04_seg02_clip_07,0.676096498966217
friends_s02e04_seg02_clip_08,A,2.6170000000000755,6,He wraps her in a long hug and she shuts her eyes.,"Duncan hugs Phoebe, holding her close.",0.5756587386131287,friends_s02e04_seg02_clip_08,0.7456618547439575
friends_s02e04_seg02_clip_08,B,2.6170000000000755,7,He wraps her in a long hug and she shuts her eyes.,"Phoebe looks at Duncan, her gaze steady.",0.4505889415740967,friends_s02e04_seg02_clip_08,0.690855860710144
friends_s02e04_seg02_clip_08,C,2.6170000000000755,7,He wraps her in a long hug and she shuts her eyes.,Duncan wraps his arms around Phoebe's waist.,0.456627607345581,friends_s02e04_seg02_clip_08,0.7523092031478882
friends_s02e04_seg02_clip_08,D,2.6170000000000755,9,He wraps her in a long hug and she shuts her eyes.,Phoebe's red dress is visible as Duncan hugs her.,0.4360601305961609,friends_s02e04_seg02_clip_08,0.7456193566322327
friends_s02e04_seg02_clip_08,E,2.6170000000000755,9,He wraps her in a long hug and she shuts her eyes.,Duncan's red jacket is prominent as he hugs Phoebe.,0.4013243913650512,friends_s02e04_seg02_clip_08,0.7411843538284302
friends_s02e04_seg02_clip_08,A,1.0670000000000073,4,Phoebe keeps holding him.,Duncan hugs Phoebe briefly.,0.6418296694755554,friends_s02e04_seg02_clip_08,0.6565369367599487
friends_s02e04_seg02_clip_08,B,1.0670000000000073,5,Phoebe keeps holding him.,Phoebe pulls away from Duncan.,0.6149944067001343,friends_s02e04_seg02_clip_08,0.610806941986084
friends_s02e04_seg02_clip_08,C,1.0670000000000073,5,Phoebe keeps holding him.,Duncan looks at Phoebe's dress.,0.5263192057609558,friends_s02e04_seg02_clip_08,0.6525306701660156
friends_s02e04_seg02_clip_08,D,1.0670000000000073,5,Phoebe keeps holding him.,Phoebe looks at Duncan's jacket.,0.5725016593933105,friends_s02e04_seg02_clip_08,0.6280004382133484
friends_s02e04_seg02_clip_08,E,1.0670000000000073,4,Phoebe keeps holding him.,Duncan gazes at Phoebe.,0.5808733105659485,friends_s02e04_seg02_clip_08,0.6625365614891052
friends_s02e04_seg02_clip_08,A,0.5639999999999645,3,She lets go.,Phoebe hugs Duncan.,0.3378059864044189,friends_s02e04_seg02_clip_08,0.6114851236343384
friends_s02e04_seg02_clip_08,B,0.5639999999999645,3,She lets go.,Phoebe walks away.,0.4008999168872833,friends_s02e04_seg02_clip_08,0.49999552965164185
friends_s02e04_seg02_clip_08,C,0.5639999999999645,3,She lets go.,Duncan hugs Phoebe.,0.3223709166049957,friends_s02e04_seg02_clip_08,0.5893230438232422
friends_s02e04_seg02_clip_08,D,0.5639999999999645,3,She lets go.,Phoebe holds Duncan.,0.2989587783813476,friends_s02e04_seg02_clip_08,0.5948868989944458
friends_s02e04_seg02_clip_08,E,0.5639999999999645,3,She lets go.,Phoebe hugs him.,0.3011039495468139,friends_s02e04_seg02_clip_08,0.5703619122505188
friends_s02e04_seg02_clip_08,A,1.8540000000000416,7,He nods and steps into another room.,"Phoebe smiles at Duncan, who walks away.",0.2914521098136902,friends_s02e04_seg02_clip_08,0.3964950442314148
friends_s02e04_seg02_clip_08,B,1.8540000000000416,6,He nods and steps into another room.,Duncan walks away with a smile.,0.2097895443439483,friends_s02e04_seg02_clip_08,0.4571433961391449
friends_s02e04_seg02_clip_08,C,1.8540000000000416,6,He nods and steps into another room.,"Phoebe smiles at Duncan, who reciprocates.",0.2793884575366974,friends_s02e04_seg02_clip_08,0.4703989028930664
friends_s02e04_seg02_clip_08,D,1.8540000000000416,6,He nods and steps into another room.,"Phoebe smiles, and Duncan walks away.",0.3274402618408203,friends_s02e04_seg02_clip_08,0.5127397775650024
friends_s02e04_seg02_clip_08,E,1.8540000000000416,8,He nods and steps into another room.,Duncan walks away with a smile from Phoebe.,0.2417422980070114,friends_s02e04_seg02_clip_08,0.4712402820587158
friends_s02e04_seg02_clip_08,A,4.975000000000023,17,"He smoothly pulls her in for a kiss as Chandler, Monica, Rachel, and Joey enter with food.",Julie and Chandler share a romantic kiss at the dining table with plates and a tray nearby.,0.6129454970359802,friends_s02e04_seg02_clip_08,0.35795503854751587
friends_s02e04_seg02_clip_08,B,4.975000000000023,16,"He smoothly pulls her in for a kiss as Chandler, Monica, Rachel, and Joey enter with food.",Chandler and Julie's lips lock in a tender kiss as they sit at the dinner table.,0.6859584450721741,friends_s02e04_seg02_clip_08,0.31816738843917847
friends_s02e04_seg02_clip_08,C,4.975000000000023,18,"He smoothly pulls her in for a kiss as Chandler, Monica, Rachel, and Joey enter with food.",Julie and Chandler's lips touch as they sit together at the dining table with a tray and plates.,0.5849893689155579,friends_s02e04_seg02_clip_08,0.33724164962768555
friends_s02e04_seg02_clip_08,D,4.975000000000023,17,"He smoothly pulls her in for a kiss as Chandler, Monica, Rachel, and Joey enter with food.",The couple's kiss is interrupted by the presence of plates and a tray on the dining table.,0.4286128282546997,friends_s02e04_seg02_clip_08,0.33986204862594604
friends_s02e04_seg02_clip_08,E,4.975000000000023,20,"He smoothly pulls her in for a kiss as Chandler, Monica, Rachel, and Joey enter with food.","Julie and Chandler share a romantic moment as they kiss at the dining table, surrounded by plates and a tray.",0.6172108054161072,friends_s02e04_seg02_clip_08,0.34466317296028137
friends_s02e04_seg02_clip_09,A,3.745000000000005,11,"Rachel stiffens, then glances to Joey, who avoids her gaze.",Rachel stands in front of Ross as he talks to her.,0.5517981052398682,friends_s02e04_seg02_clip_09,0.7469964027404785
friends_s02e04_seg02_clip_09,B,3.745000000000005,11,"Rachel stiffens, then glances to Joey, who avoids her gaze.",Ross talks to Rachel as she stands in front of him.,0.5592653751373291,friends_s02e04_seg02_clip_09,0.7517827749252319
friends_s02e04_seg02_clip_09,C,3.745000000000005,8,"Rachel stiffens, then glances to Joey, who avoids her gaze.",Ross and Rachel converse in a stationary position.,0.4620134532451629,friends_s02e04_seg02_clip_09,0.758936882019043
friends_s02e04_seg02_clip_09,D,3.745000000000005,7,"Rachel stiffens, then glances to Joey, who avoids her gaze.","Ross speaks to Rachel, who remains still.",0.4439632892608642,friends_s02e04_seg02_clip_09,0.7540426850318909
friends_s02e04_seg02_clip_09,E,3.745000000000005,9,"Rachel stiffens, then glances to Joey, who avoids her gaze.","Rachel and Ross stand together, engaged in a conversation.",0.4558116495609283,friends_s02e04_seg02_clip_09,0.7622944712638855
friends_s02e04_seg02_clip_10,A,2.975999999999999,12,Chandler puts the tape in the VCR as Rachel drinks wine.,Joey holds a remote control while looking at Monica in the kitchen.,0.4076326191425323,friends_s02e04_seg02_clip_10,0.5415469408035278
friends_s02e04_seg02_clip_10,B,2.975999999999999,13,Chandler puts the tape in the VCR as Rachel drinks wine.,"Monica stands in the kitchen holding a glass of wine, looking at Joey.",0.549057126045227,friends_s02e04_seg02_clip_10,0.5675981044769287
friends_s02e04_seg02_clip_10,C,2.975999999999999,14,Chandler puts the tape in the VCR as Rachel drinks wine.,"Joey sits on the couch, holding a remote control, with Monica in the kitchen.",0.4430691301822662,friends_s02e04_seg02_clip_10,0.5568323731422424
friends_s02e04_seg02_clip_10,D,2.975999999999999,14,Chandler puts the tape in the VCR as Rachel drinks wine.,"Monica holds a glass of wine, while Joey looks at her from the couch.",0.6182617545127869,friends_s02e04_seg02_clip_10,0.5415470004081726
friends_s02e04_seg02_clip_10,E,2.975999999999999,17,Chandler puts the tape in the VCR as Rachel drinks wine.,"Joey and Monica interact, with Joey holding a remote control and Monica holding a glass of wine.",0.6244543790817261,friends_s02e04_seg02_clip_10,0.5291017293930054
friends_s02e04_seg02_clip_10,A,3.1779999999999973,14,Monica grooves on the couch and all but Rachel follows suit.,"Monica holds a glass of wine, talking to Ross and Joey on the couch.",0.6157070398330688,friends_s02e04_seg02_clip_10,0.727140486240387
friends_s02e04_seg02_clip_10,B,3.1779999999999973,14,Monica grooves on the couch and all but Rachel follows suit.,"Joey sits on the couch, chatting with Monica and Ross, with Julie behind them.",0.6006887555122375,friends_s02e04_seg02_clip_10,0.6804637312889099
friends_s02e04_seg02_clip_10,C,3.1779999999999973,15,Monica grooves on the couch and all but Rachel follows suit.,"Monica and Ross sit on the couch, engaging in conversation with Joey and Julie nearby.",0.6114477515220642,friends_s02e04_seg02_clip_10,0.7140879034996033
friends_s02e04_seg02_clip_10,D,3.1779999999999973,16,Monica grooves on the couch and all but Rachel follows suit.,"Monica sips her wine, joined by Ross and Joey on the couch, with Julie standing behind.",0.6410558819770813,friends_s02e04_seg02_clip_10,0.7260252833366394
friends_s02e04_seg02_clip_10,E,3.1779999999999973,13,Monica grooves on the couch and all but Rachel follows suit.,"Monica, Ross, Joey, and Julie gather around the couch, chatting and laughing together.",0.6122564077377319,friends_s02e04_seg02_clip_10,0.7058285474777222
friends_s02e04_seg02_clip_11,A,1.2870000000000346,5,Julie playfully hits him.,Julie sits at the table.,0.4946827888488769,friends_s02e04_seg02_clip_11,0.5864227414131165
friends_s02e04_seg02_clip_11,B,1.2870000000000346,6,Julie playfully hits him.,Joey speaks animatedly on the couch.,0.3973464667797088,friends_s02e04_seg02_clip_11,0.6254295110702515
friends_s02e04_seg02_clip_11,C,1.2870000000000346,7,Julie playfully hits him.,Ross stands behind Julie at the table.,0.45477294921875,friends_s02e04_seg02_clip_11,0.6197654604911804
friends_s02e04_seg02_clip_11,D,1.2870000000000346,8,Julie playfully hits him.,Joey speaks to the others on the couch.,0.3214301764965057,friends_s02e04_seg02_clip_11,0.506413459777832
friends_s02e04_seg02_clip_11,E,1.2870000000000346,6,Julie playfully hits him.,Ross appears to speak to Julie.,0.4953367412090301,friends_s02e04_seg02_clip_11,0.6521928310394287
friends_s02e04_seg02_clip_11,A,1.0460000000000491,4,He cracks a smile.,Joey talks with gestures.,0.3552742004394531,friends_s02e04_seg02_clip_11,0.5144439339637756
friends_s02e04_seg02_clip_11,B,1.0460000000000491,4,He cracks a smile.,Joey looks at someone.,0.2908201217651367,friends_s02e04_seg02_clip_11,0.3101150691509247
friends_s02e04_seg02_clip_11,C,1.0460000000000491,3,He cracks a smile.,Joey talks animatedly.,0.3545947670936584,friends_s02e04_seg02_clip_11,0.5197453498840332
friends_s02e04_seg02_clip_11,D,1.0460000000000491,3,He cracks a smile.,Joey gesticulates wildly.,0.2658376395702362,friends_s02e04_seg02_clip_11,0.3440382182598114
friends_s02e04_seg02_clip_11,E,1.0460000000000491,3,He cracks a smile.,Joey talks enthusiastically.,0.3739087283611297,friends_s02e04_seg02_clip_11,0.4243639409542084
friends_s02e04_seg02_clip_11,A,2.6340000000000146,12,"From across the room, Rachel watches Ross intently.",Ross holds a cup and glass while talking to Julie and Rachel.,0.6752471923828125,friends_s02e04_seg02_clip_11,0.6701774597167969
friends_s02e04_seg02_clip_11,B,2.6340000000000146,10,"From across the room, Rachel watches Ross intently.",Julie holds a cup as Ross and Rachel stand nearby.,0.6166250109672546,friends_s02e04_seg02_clip_11,0.6709054708480835
friends_s02e04_seg02_clip_11,C,2.6340000000000146,9,"From across the room, Rachel watches Ross intently.",Rachel holds a glass as Ross and Julie converse.,0.6179201006889343,friends_s02e04_seg02_clip_11,0.6835036873817444
friends_s02e04_seg02_clip_11,D,2.6340000000000146,12,"From across the room, Rachel watches Ross intently.","Ross and the girls stand together, each holding a cup or glass.",0.4867374002933502,friends_s02e04_seg02_clip_11,0.6521714925765991
friends_s02e04_seg02_clip_11,E,2.6340000000000146,13,"From across the room, Rachel watches Ross intently.","Ross, Julie, and Rachel gather, each with a cup or glass in hand.",0.5714743137359619,friends_s02e04_seg02_clip_11,0.6851857900619507
friends_s02e04_seg02_clip_11,A,1.1669999999999163,5,Rachel slumps away.,Joey and Chandler sit together.,0.4218313694000244,friends_s02e04_seg02_clip_11,0.6894293427467346
friends_s02e04_seg02_clip_11,B,1.1669999999999163,6,Rachel slumps away.,Julie looks at Joey and Chandler.,0.3770507276058197,friends_s02e04_seg02_clip_11,0.6806638240814209
friends_s02e04_seg02_clip_11,C,1.1669999999999163,6,Rachel slumps away.,Phoebe admires herself in the mirror.,0.2293115258216858,friends_s02e04_seg02_clip_11,0.6704601645469666
friends_s02e04_seg02_clip_11,D,1.1669999999999163,6,Rachel slumps away.,Monica and Ross observe the scene.,0.3811869919300079,friends_s02e04_seg02_clip_11,0.682432234287262
friends_s02e04_seg02_clip_11,E,1.1669999999999163,6,Rachel slumps away.,The group gathers around the couch.,0.0636899024248123,friends_s02e04_seg02_clip_11,0.6873321533203125
friends_s02e04_seg02_clip_11,A,2.2520000000000664,9,"In Duncan's dressing room, Phoebe checks her hair.",Monica admires herself in the mirror with friends nearby.,0.3857142627239227,friends_s02e04_seg02_clip_11,0.5397906303405762
friends_s02e04_seg02_clip_11,B,2.2520000000000664,8,"In Duncan's dressing room, Phoebe checks her hair.",Chandler smiles at Monica's reflection in the mirror.,0.4533152878284454,friends_s02e04_seg02_clip_11,0.5645022392272949
friends_s02e04_seg02_clip_11,C,2.2520000000000664,9,"In Duncan's dressing room, Phoebe checks her hair.",Ross and Phoebe observe Monica's self-reflection in the mirror.,0.5010750889778137,friends_s02e04_seg02_clip_11,0.6124389171600342
