anno_idx,scene_id,cand_id,scene_dur,n_tokens,TTS_speech_dur,human_AD_text,gen_AD_text,tvad_name,AD_start,AD_end,quality_score2,quality_score1,consensus_score,n_action_verbs,verb_density,noun_ratio,pronoun_to_noun_ratio,type_token_ratio,len_diff_from_mean
912,s912,B,2.622000000000071,12,4.8,Ross runs over to Rachel's closed door and knocks.,Ross wipes his nose with a tissue while Monica talks to him.,friends_s02e08_seg02_clip_15,1059.933,1062.555,0.3914596319198609,0.5522793531417847,0.7415534257888794,0,0.0,0.15384615384615385,1.0,1.0,-0.1999999999999993
912,s912,C,2.622000000000071,12,4.8,Ross runs over to Rachel's closed door and knocks.,Monica talks to Ross while he blows his nose with a tissue.,friends_s02e08_seg02_clip_15,1059.933,1062.555,0.3958369255065918,0.5672799348831177,0.7250074744224548,0,0.0,0.15384615384615385,1.0,1.0,-0.1999999999999993
912,s912,D,2.622000000000071,12,4.8,Ross runs over to Rachel's closed door and knocks.,Ross blows his nose with a tissue as Monica converses with him.,friends_s02e08_seg02_clip_15,1059.933,1062.555,0.3834568977355957,0.562221884727478,0.7252124547958374,0,0.0,0.15384615384615385,1.0,0.9166666666666666,-0.1999999999999993
912,s912,E,2.622000000000071,13,5.2,Ross runs over to Rachel's closed door and knocks.,Monica engages Ross in conversation as he wipes his nose with a tissue.,friends_s02e08_seg02_clip_15,1059.933,1062.555,0.4024651885032654,0.505884051322937,0.7325885891914368,0,0.0,0.21428571428571427,0.6666666666666666,1.0,0.8000000000000007
913,s913,A,1.7010000000000218,6,2.4,The other stopped creeping toward the door.,Monica looks at Ross standing together.,friends_s02e08_seg02_clip_16,1106.094,1107.795,0.3278706789016724,0.22553026676177979,0.5885049104690552,1,0.14285714285714285,0.0,0.0,1.0,0.0
913,s913,B,1.7010000000000218,5,2.0,The other stopped creeping toward the door.,Ross listens to Monica speaking.,friends_s02e08_seg02_clip_16,1106.094,1107.795,0.3271695137023926,0.1152263879776001,0.5637019276618958,0,0.0,0.0,0.0,1.0,-1.0
913,s913,C,1.7010000000000218,7,2.8,The other stopped creeping toward the door.,Monica and Ross stand in a doorway.,friends_s02e08_seg02_clip_16,1106.094,1107.795,0.3798395156860352,0.4192974269390106,0.6021233797073364,0,0.0,0.125,0.0,1.0,1.0
913,s913,D,1.7010000000000218,6,2.4,The other stopped creeping toward the door.,Monica addresses Ross in a doorway.,friends_s02e08_seg02_clip_16,1106.094,1107.795,0.3476133346557617,0.3237038552761078,0.6466896533966064,0,0.0,0.14285714285714285,0.0,1.0,0.0
913,s913,E,1.7010000000000218,6,2.4,The other stopped creeping toward the door.,Ross faces Monica in the doorway.,friends_s02e08_seg02_clip_16,1106.094,1107.795,0.3657653331756592,0.35639867186546326,0.6527299880981445,0,0.0,0.14285714285714285,0.0,1.0,0.0
914,s914,A,1.7200000000000273,7,2.8,Rachel closes the door in his face.,"Ross looks at Rachel, who looks away.",friends_s02e08_seg02_clip_16,1125.317,1127.037,0.3875232338905334,0.5467151999473572,0.6825067400932312,2,0.2222222222222222,0.0,1.0,0.8571428571428571,0.0
914,s914,B,1.7200000000000273,4,1.6,Rachel closes the door in his face.,Rachel ignores Ross's gaze.,friends_s02e08_seg02_clip_16,1125.317,1127.037,0.3619008779525757,0.5095808506011963,0.6232286691665649,0,0.0,0.16666666666666666,0.0,1.0,-3.0
914,s914,C,1.7200000000000273,8,3.2,Rachel closes the door in his face.,"Ross gazes at Rachel, who averts her eyes.",friends_s02e08_seg02_clip_16,1125.317,1127.037,0.442301344871521,0.5298276543617249,0.6353335380554199,0,0.0,0.1,2.0,1.0,1.0
914,s914,D,1.7200000000000273,8,3.2,Rachel closes the door in his face.,"Ross's eyes are on Rachel, who looks away.",friends_s02e08_seg02_clip_16,1125.317,1127.037,0.3875232219696045,0.5360006093978882,0.6922937631607056,1,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0
914,s914,E,1.7200000000000273,8,3.2,Rachel closes the door in his face.,"Ross's attention is on Rachel, who looks elsewhere.",friends_s02e08_seg02_clip_16,1125.317,1127.037,0.3520926237106323,0.5147016048431396,0.6538239121437073,1,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0
915,s915,A,4.161000000000058,13,5.2,"He trudges over to the coffee table and collapses onto it, still soaking wet.","Ross holds a paper, looking at Rachel, who stands in front of him.",friends_s02e08_seg02_clip_16,1128.058,1132.219,0.3509963989257813,0.20378868281841278,0.7381003499031067,2,0.125,0.125,1.0,1.0,1.5999999999999996
915,s915,B,4.161000000000058,12,4.8,"He trudges over to the coffee table and collapses onto it, still soaking wet.","Rachel stands before Ross, who holds a paper and looks at her.",friends_s02e08_seg02_clip_16,1128.058,1132.219,0.3219689051310221,0.1706668883562088,0.7103754281997681,2,0.14285714285714285,0.07142857142857142,2.0,1.0,0.5999999999999996
915,s915,C,4.161000000000058,12,4.8,"He trudges over to the coffee table and collapses onto it, still soaking wet.","Ross looks at Rachel, holding a piece of paper in his hand.",friends_s02e08_seg02_clip_16,1128.058,1132.219,0.33048202196757,0.23793615400791168,0.6953080892562866,2,0.14285714285714285,0.21428571428571427,0.3333333333333333,1.0,0.5999999999999996
915,s915,D,4.161000000000058,10,4.0,"He trudges over to the coffee table and collapses onto it, still soaking wet.","Rachel stands in front of Ross, who examines a paper.",friends_s02e08_seg02_clip_16,1128.058,1132.219,0.2945704301198323,0.14398449659347534,0.6958698034286499,0,0.0,0.16666666666666666,0.5,1.0,-1.4000000000000004
915,s915,E,4.161000000000058,10,4.0,"He trudges over to the coffee table and collapses onto it, still soaking wet.","Ross holds a paper, gazing at Rachel, who faces him.",friends_s02e08_seg02_clip_16,1128.058,1132.219,0.3563388268152872,0.22986052930355072,0.7030506134033203,1,0.07692307692307693,0.07692307692307693,2.0,1.0,-1.4000000000000004
916,s916,A,6.142000000000053,12,4.8,"He stares into the distance, despondent, and Chandler, Monica, Joey, and Phoebe wait uncertainly behind him.","Ross sits down and reads a piece of paper, catching Phoebe's attention.",friends_s02e08_seg02_clip_16,1133.06,1139.202,0.3393062273661296,0.566509485244751,0.6497625112533569,0,0.0,0.2,0.0,1.0,-4.199999999999999
916,s916,B,6.142000000000053,15,6.0,"He stares into the distance, despondent, and Chandler, Monica, Joey, and Phoebe wait uncertainly behind him.",Phoebe looks at Ross as he reads a piece of paper in the living room.,friends_s02e08_seg02_clip_16,1133.06,1139.202,0.3885731796423594,0.5377345681190491,0.6225806474685669,1,0.0625,0.25,0.25,1.0,-1.1999999999999993
916,s916,C,6.142000000000053,20,8.0,"He stares into the distance, despondent, and Chandler, Monica, Joey, and Phoebe wait uncertainly behind him.","Ross sits down and begins to read a piece of paper, his focus held by the words on the page.",friends_s02e08_seg02_clip_16,1133.06,1139.202,0.3905102014541626,0.3809753656387329,0.5887681245803833,1,0.045454545454545456,0.22727272727272727,0.2,0.95,3.8000000000000007
916,s916,D,6.142000000000053,18,7.2,"He stares into the distance, despondent, and Chandler, Monica, Joey, and Phoebe wait uncertainly behind him.",Phoebe watches as Ross sits down and starts to read a piece of paper in the living room.,friends_s02e08_seg02_clip_16,1133.06,1139.202,0.3307804822921753,0.5423504114151001,0.6480351090431213,1,0.05263157894736842,0.2631578947368421,0.0,1.0,1.8000000000000007
916,s916,E,6.142000000000053,16,6.4,"He stares into the distance, despondent, and Chandler, Monica, Joey, and Phoebe wait uncertainly behind him.","Ross sits down and becomes engrossed in a piece of paper, his eyes scanning the words.",friends_s02e08_seg02_clip_16,1133.06,1139.202,0.4024271011352539,0.44386088848114014,0.6048985719680786,0,0.0,0.2222222222222222,0.25,1.0,-0.1999999999999993
917,s917,A,1.0599999999999454,4,1.6,Ross glowers at him.,Chandler looks at Phoebe.,friends_s02e08_seg02_clip_17,1145.414,1146.474,0.3709016799926758,0.41820478439331055,0.6705725193023682,1,0.2,0.0,0.0,1.0,-0.5999999999999996
917,s917,B,1.0599999999999454,4,1.6,Ross glowers at him.,Joey gazes at Chandler.,friends_s02e08_seg02_clip_17,1145.414,1146.474,0.4292792797088623,0.44917765259742737,0.6345078349113464,0,0.0,0.0,0.0,1.0,-0.5999999999999996
917,s917,C,1.0599999999999454,6,2.4,Ross glowers at him.,Ross and Joey stare at Chandler.,friends_s02e08_seg02_clip_17,1145.414,1146.474,0.4077656269073486,0.6172405481338501,0.620792031288147,1,0.14285714285714285,0.0,0.0,1.0,1.4000000000000004
917,s917,D,1.0599999999999454,4,1.6,Ross glowers at him.,Phoebe looks at Chandler.,friends_s02e08_seg02_clip_17,1145.414,1146.474,0.360325288772583,0.4017198383808136,0.6568649411201477,1,0.2,0.0,0.0,1.0,-0.5999999999999996
917,s917,E,1.0599999999999454,5,2.0,Ross glowers at him.,The friends look at Chandler.,friends_s02e08_seg02_clip_17,1145.414,1146.474,0.3568578720092774,0.41326937079429626,0.6373077034950256,1,0.16666666666666666,0.16666666666666666,0.0,1.0,0.40000000000000036
918,s918,A,4.261999999999944,13,5.2,"The next day at the office, Monica pitches her makhlet recipes to Mr. Rastatter.","Green holds a paper and looks at blue, while red looks at green.",friends_s02e08_seg02_clip_17,1148.915,1153.177,0.2997203826904297,0.02605580724775791,0.548021137714386,3,0.2,0.06666666666666667,0.0,0.7692307692307693,0.40000000000000036
918,s918,B,4.261999999999944,13,5.2,"The next day at the office, Monica pitches her makhlet recipes to Mr. Rastatter.","Blue is the focus of pink's and green's attention, as they discuss something.",friends_s02e08_seg02_clip_17,1148.915,1153.177,0.3319607496261597,0.07940693944692612,0.48715296387672424,0,0.0,0.17647058823529413,0.6666666666666666,1.0,0.40000000000000036
918,s918,C,4.261999999999944,13,5.2,"The next day at the office, Monica pitches her makhlet recipes to Mr. Rastatter.","Red talks to green, who holds a paper, while pink observes the conversation.",friends_s02e08_seg02_clip_17,1148.915,1153.177,0.3355279922485352,0.17179282009601593,0.5489737391471863,1,0.0625,0.1875,0.3333333333333333,1.0,0.40000000000000036
918,s918,D,4.261999999999944,11,4.4,"The next day at the office, Monica pitches her makhlet recipes to Mr. Rastatter.","Pink and green examine a paper together, with blue also present.",friends_s02e08_seg02_clip_17,1148.915,1153.177,0.2765776395797729,0.11934809386730194,0.5760072469711304,0,0.0,0.07692307692307693,0.0,1.0,-1.5999999999999996
918,s918,E,4.261999999999944,13,5.2,"The next day at the office, Monica pitches her makhlet recipes to Mr. Rastatter.","Green and pink discuss something, with blue watching, as they both hold papers.",friends_s02e08_seg02_clip_17,1148.915,1153.177,0.3221364974975586,0.14908255636692047,0.6000399589538574,1,0.0625,0.125,1.5,1.0,0.40000000000000036
919,s919,A,3.6410000000000764,10,4.0,"Monica crosses to the radio, turns it on, and finds the station.","Monica walks towards Rachel, who looks up from the couch.",friends_s02e08_seg02_clip_18,1242.648,1246.289,0.3911496718724569,0.455989807844162,0.6838518381118774,2,0.16666666666666666,0.08333333333333333,1.0,1.0,-0.40000000000000036
919,s919,B,3.6410000000000764,10,4.0,"Monica crosses to the radio, turns it on, and finds the station.","Monica approaches Rachel, who gazes at her as she walks.",friends_s02e08_seg02_clip_18,1242.648,1246.289,0.4781511147816976,0.4389125406742096,0.6597657203674316,1,0.08333333333333333,0.0,3.0,1.0,-0.40000000000000036
919,s919,C,3.6410000000000764,10,4.0,"Monica crosses to the radio, turns it on, and finds the station.","Monica walks over to Rachel, who looks up at her.",friends_s02e08_seg02_clip_18,1242.648,1246.289,0.40364457766215,0.507727861404419,0.6935039758682251,2,0.16666666666666666,0.0,2.0,1.0,-0.40000000000000036
919,s919,D,3.6410000000000764,10,4.0,"Monica crosses to the radio, turns it on, and finds the station.",Rachel looks up as Monica approaches her on the couch.,friends_s02e08_seg02_clip_18,1242.648,1246.289,0.4077246427536011,0.44123318791389465,0.6581622362136841,1,0.09090909090909091,0.09090909090909091,1.0,1.0,-0.40000000000000036
919,s919,E,3.6410000000000764,12,4.8,"Monica crosses to the radio, turns it on, and finds the station.","Monica gets up and walks over to Rachel, who turns to her.",friends_s02e08_seg02_clip_18,1242.648,1246.289,0.4666990756988525,0.577120840549469,0.6220915913581848,3,0.21428571428571427,0.0,2.0,0.9166666666666666,1.5999999999999996
920,s920,A,1.759999999999991,9,3.6,She and Rachel wait for a song to end.,"Rachel walks towards Ross, who sits on the couch.",friends_s02e08_seg02_clip_18,1247.169,1248.929,0.332645845413208,0.41452091932296753,0.5602871179580688,1,0.09090909090909091,0.09090909090909091,1.0,1.0,0.40000000000000036
920,s920,B,1.759999999999991,10,4.0,She and Rachel wait for a song to end.,Monica looks at something in her hand on the couch.,friends_s02e08_seg02_clip_18,1247.169,1248.929,0.3365124225616455,0.2539324164390564,0.4736867845058441,1,0.09090909090909091,0.18181818181818182,1.0,1.0,1.4000000000000004
920,s920,C,1.759999999999991,8,3.2,She and Rachel wait for a song to end.,"Rachel approaches Ross, who sits on the couch.",friends_s02e08_seg02_clip_18,1247.169,1248.929,0.3326457500457764,0.4563058316707611,0.5732707977294922,0,0.0,0.1,1.0,1.0,-0.5999999999999996
920,s920,D,1.759999999999991,6,2.4,She and Rachel wait for a song to end.,Monica holds something on the couch.,friends_s02e08_seg02_clip_18,1247.169,1248.929,0.3306377649307251,0.34489676356315613,0.4677782952785492,1,0.14285714285714285,0.14285714285714285,1.0,1.0,-2.5999999999999996
920,s920,E,1.759999999999991,10,4.0,She and Rachel wait for a song to end.,Rachel gets up and walks to Ross on the couch.,friends_s02e08_seg02_clip_18,1247.169,1248.929,0.3706844806671143,0.49176856875419617,0.5439954996109009,2,0.18181818181818182,0.09090909090909091,0.0,1.0,1.4000000000000004
921,s921,A,2.963000000000193,7,2.8,"Ross sags into the couch, feeling the lyrics.",Rachel takes the phone to her ear.,friends_s02e08_seg02_clip_19,1278.388,1281.351,0.3049921751022339,0.28641563653945923,0.7253215312957764,1,0.125,0.25,0.5,1.0,-1.0
921,s921,B,2.963000000000193,8,3.2,"Ross sags into the couch, feeling the lyrics.",Rachel picks up the phone and holds it.,friends_s02e08_seg02_clip_19,1278.388,1281.351,0.3563799142837525,0.24802513420581818,0.6571904420852661,1,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0
921,s921,C,2.963000000000193,7,2.8,"Ross sags into the couch, feeling the lyrics.",Rachel lifts the phone to her ear.,friends_s02e08_seg02_clip_19,1278.388,1281.351,0.3082339525222778,0.2905742824077606,0.7162912487983704,0,0.0,0.25,0.5,1.0,-1.0
921,s921,D,2.963000000000193,10,4.0,"Ross sags into the couch, feeling the lyrics.",Rachel grasps the phone and puts it to her ear.,friends_s02e08_seg02_clip_19,1278.388,1281.351,0.3666938543319702,0.32344549894332886,0.7189229726791382,0,0.0,0.18181818181818182,1.0,1.0,2.0
921,s921,E,2.963000000000193,8,3.2,"Ross sags into the couch, feeling the lyrics.",Rachel holds the phone up to her ear.,friends_s02e08_seg02_clip_19,1278.388,1281.351,0.2860823631286621,0.25204306840896606,0.7202061414718628,1,0.1111111111111111,0.2222222222222222,0.5,1.0,0.0
922,s922,A,2.1019999999998618,11,4.4,Rachel sits up and reaches for her phone.,"Rachel puts down a red box, then looks up at Monica.",friends_s02e08_seg02_clip_19,1281.671,1283.773,0.4252883672714234,0.5582663416862488,0.7170485258102417,1,0.07692307692307693,0.07692307692307693,0.0,1.0,1.1999999999999993
922,s922,B,2.1019999999998618,8,3.2,Rachel sits up and reaches for her phone.,Monica watches Rachel put down a red box.,friends_s02e08_seg02_clip_19,1281.671,1283.773,0.3367348909378052,0.5140105485916138,0.7196280360221863,1,0.1111111111111111,0.1111111111111111,0.0,1.0,-1.8000000000000007
922,s922,C,2.1019999999998618,10,4.0,Rachel sits up and reaches for her phone.,"Rachel sets a red box down, then glances at Monica.",friends_s02e08_seg02_clip_19,1281.671,1283.773,0.3789244055747986,0.594768762588501,0.7260640859603882,0,0.0,0.0,0.0,1.0,0.1999999999999993
922,s922,D,2.1019999999998618,10,4.0,Rachel sits up and reaches for her phone.,Monica observes Rachel placing a red box on the couch.,friends_s02e08_seg02_clip_19,1281.671,1283.773,0.3453268885612488,0.4799477159976959,0.6536020040512085,0,0.0,0.18181818181818182,0.0,1.0,0.1999999999999993
922,s922,E,2.1019999999998618,10,4.0,Rachel sits up and reaches for her phone.,"Rachel sets the red box down, then meets Monica's gaze.",friends_s02e08_seg02_clip_19,1281.671,1283.773,0.3795129179954529,0.553068995475769,0.7151882648468018,0,0.0,0.07692307692307693,0.0,1.0,0.1999999999999993
923,s923,A,0.9410000000000309,4,1.6,He slumps over.,Monica looks at Ross.,friends_s02e08_seg02_clip_19,1302.72,1303.661,0.2521012783050537,0.09587264060974121,0.5432699918746948,1,0.2,0.0,0.0,1.0,-1.2000000000000002
923,s923,B,0.9410000000000309,5,2.0,He slumps over.,Ross looks back at Monica.,friends_s02e08_seg02_clip_19,1302.72,1303.661,0.3013448715209961,0.17969192564487457,0.5098536610603333,1,0.16666666666666666,0.0,0.0,1.0,-0.20000000000000018
923,s923,C,0.9410000000000309,5,2.0,He slumps over.,Monica and Ross sit together.,friends_s02e08_seg02_clip_19,1302.72,1303.661,0.2601005077362061,0.12351982295513153,0.5276368856430054,0,0.0,0.0,0.0,1.0,-0.20000000000000018
923,s923,D,0.9410000000000309,5,2.0,He slumps over.,They gaze at each other.,friends_s02e08_seg02_clip_19,1302.72,1303.661,0.2916143178939819,0.06028695032000542,0.293745219707489,0,0.0,0.0,1.0,1.0,-0.20000000000000018
923,s923,E,0.9410000000000309,7,2.8,He slumps over.,Monica and Ross sit on the couch.,friends_s02e08_seg02_clip_19,1302.72,1303.661,0.2731315851211548,0.12037616223096848,0.4825509190559387,0,0.0,0.125,0.0,1.0,1.7999999999999998
924,s924,A,3.4610000000000127,12,4.8,"Monica retreats to her bedroom, leaving Rachel listening to the radio.","Monica sits on the couch, looking at Rachel standing in the doorway.",friends_s02e08_seg02_clip_19,1304.461,1307.922,0.3383417129516601,0.43752431869506836,0.6704034805297852,1,0.07142857142857142,0.14285714285714285,0.0,0.9166666666666666,0.40000000000000036
924,s924,B,3.4610000000000127,12,4.8,"Monica retreats to her bedroom, leaving Rachel listening to the radio.","Rachel enters the room, with Monica gazing at her from the couch.",friends_s02e08_seg02_clip_19,1304.461,1307.922,0.4088130116462707,0.5333231687545776,0.6602431535720825,1,0.07142857142857142,0.14285714285714285,0.5,0.9166666666666666,0.40000000000000036
924,s924,C,3.4610000000000127,11,4.4,"Monica retreats to her bedroom, leaving Rachel listening to the radio.","Monica looks up at Rachel, who is standing in the doorway.",friends_s02e08_seg02_clip_19,1304.461,1307.922,0.3087526082992554,0.3574662208557129,0.6370993852615356,1,0.07692307692307693,0.07692307692307693,1.0,1.0,-0.5999999999999996
924,s924,D,3.4610000000000127,14,5.6,"Monica retreats to her bedroom, leaving Rachel listening to the radio.","Rachel stands in the doorway, with Monica's eyes fixed on her from the couch.",friends_s02e08_seg02_clip_19,1304.461,1307.922,0.3648997664451599,0.47409698367118835,0.6794365048408508,0,0.0,0.17647058823529413,0.3333333333333333,0.9285714285714286,2.4000000000000004
924,s924,E,3.4610000000000127,9,3.6,"Monica retreats to her bedroom, leaving Rachel listening to the radio.",Monica's gaze meets Rachel's as she enters the room.,friends_s02e08_seg02_clip_19,1304.461,1307.922,0.4852267265319824,0.5288457274436951,0.6515602469444275,1,0.08333333333333333,0.16666666666666666,0.5,1.0,-2.5999999999999996
925,s925,A,1.3089999999999975,4,1.6,Their newspaper is crumpled up.,Monica picks something up.,friends_s02e09_seg01_clip_00,71.828,73.137,0.3801055192947388,0.20411145687103271,0.39418894052505493,0,0.0,0.0,1.0,1.0,-0.5999999999999996
925,s925,B,1.3089999999999975,3,1.2,Their newspaper is crumpled up.,Ross approaches Monica.,friends_s02e09_seg01_clip_00,71.828,73.137,0.2917412757873535,0.10761211812496185,0.49128293991088867,0,0.0,0.0,0.0,1.0,-1.5999999999999996
925,s925,C,1.3089999999999975,7,2.8,Their newspaper is crumpled up.,Monica and Ross walk towards each other.,friends_s02e09_seg01_clip_00,71.828,73.137,0.3012607336044312,0.1481713056564331,0.5187073349952698,1,0.125,0.0,0.0,1.0,2.4000000000000004
925,s925,D,1.3089999999999975,5,2.0,Their newspaper is crumpled up.,Monica and Ross exchange glances.,friends_s02e09_seg01_clip_00,71.828,73.137,0.2719385623931885,0.14795438945293427,0.4846411645412445,0,0.0,0.3333333333333333,0.0,1.0,0.40000000000000036
925,s925,E,1.3089999999999975,4,1.6,Their newspaper is crumpled up.,They walk in tandem.,friends_s02e09_seg01_clip_00,71.828,73.137,0.3052544593811035,0.22582927346229553,0.2081436663866043,1,0.2,0.2,1.0,1.0,-0.5999999999999996
926,s926,A,2.556999999999988,10,4.0,"At Central Perk, Monica, Chandler, and Joey hang out.",Chandler holds a cup of coffee and talks to Joey.,friends_s02e09_seg02_clip_00,135.056,137.613,0.4438728332519531,0.5340598821640015,0.6168245077133179,1,0.09090909090909091,0.2727272727272727,0.0,1.0,-1.4000000000000004
926,s926,B,2.556999999999988,12,4.8,"At Central Perk, Monica, Chandler, and Joey hang out.","Monica reads a book on the floor, while Joey and Chandler chat.",friends_s02e09_seg02_clip_00,135.056,137.613,0.478174877166748,0.6747583150863647,0.5335292220115662,0,0.0,0.21428571428571427,0.0,1.0,0.5999999999999996
926,s926,C,2.556999999999988,11,4.4,"At Central Perk, Monica, Chandler, and Joey hang out.","Joey and Chandler sit on the couch, sipping coffee and conversing.",friends_s02e09_seg02_clip_00,135.056,137.613,0.4846907138824463,0.5993046164512634,0.6306941509246826,0,0.0,0.23076923076923078,0.0,0.9090909090909091,-0.40000000000000036
926,s926,D,2.556999999999988,12,4.8,"At Central Perk, Monica, Chandler, and Joey hang out.",Chandler and Joey talk as they sit on the couch with coffee.,friends_s02e09_seg02_clip_00,135.056,137.613,0.5044043064117432,0.5996295213699341,0.6654467582702637,0,0.0,0.15384615384615385,0.5,1.0,0.5999999999999996
926,s926,E,2.556999999999988,12,4.8,"At Central Perk, Monica, Chandler, and Joey hang out.","Joey and Chandler discuss something on the couch, both holding coffee cups.",friends_s02e09_seg02_clip_00,135.056,137.613,0.4779280662536621,0.5359785556793213,0.6370218992233276,1,0.07142857142857142,0.21428571428571427,0.6666666666666666,1.0,0.5999999999999996
927,s927,A,1.1500000000000057,4,1.6,Chandler reads a magazine.,Monica reads a magazine.,friends_s02e09_seg02_clip_00,146.75,147.9,0.7529420256614685,0.7360104322433472,0.4353014826774597,0,0.0,0.2,0.0,1.0,-1.0
927,s927,B,1.1500000000000057,7,2.8,Chandler reads a magazine.,Chandler puts his feet on the table.,friends_s02e09_seg02_clip_00,146.75,147.9,0.3297609806060791,0.4433945417404175,0.30325445532798767,0,0.0,0.25,0.5,1.0,2.0
927,s927,C,1.1500000000000057,5,2.0,Chandler reads a magazine.,Monica looks at Chandler's newspaper.,friends_s02e09_seg02_clip_00,146.75,147.9,0.410451078414917,0.690697968006134,0.575981616973877,1,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0
927,s927,D,1.1500000000000057,4,1.6,Chandler reads a magazine.,Chandler reads the newspaper.,friends_s02e09_seg02_clip_00,146.75,147.9,0.5801792740821838,0.8436142206192017,0.5356405973434448,0,0.0,0.2,0.0,1.0,-1.0
927,s927,E,1.1500000000000057,5,2.0,Chandler reads a magazine.,Monica observes Chandler's newspaper reading.,friends_s02e09_seg02_clip_00,146.75,147.9,0.6058058738708496,0.7433210611343384,0.5805555582046509,0,0.0,0.2857142857142857,0.0,1.0,0.0
928,s928,A,0.7740000000000009,4,1.6,Ross walks in.,Monica reads a book.,friends_s02e09_seg02_clip_00,152.181,152.955,0.2448588848114014,0.22951307892799377,0.35852497816085815,0,0.0,0.2,0.0,1.0,0.0
928,s928,B,0.7740000000000009,4,1.6,Ross walks in.,Ross talks to Monica.,friends_s02e09_seg02_clip_00,152.181,152.955,0.2992017269134521,0.5927954912185669,0.4937501549720764,0,0.0,0.0,0.0,1.0,0.0
928,s928,C,0.7740000000000009,4,1.6,Ross walks in.,Ross reads a newspaper.,friends_s02e09_seg02_clip_00,152.181,152.955,0.3359825134277344,0.6264737844467163,0.49803438782691956,0,0.0,0.2,0.0,1.0,0.0
928,s928,D,0.7740000000000009,4,1.6,Ross walks in.,Monica looks at Ross.,friends_s02e09_seg02_clip_00,152.181,152.955,0.2849661350250244,0.5838733911514282,0.48525556921958923,1,0.2,0.0,0.0,1.0,0.0
928,s928,E,0.7740000000000009,4,1.6,Ross walks in.,Ross holds a newspaper.,friends_s02e09_seg02_clip_00,152.181,152.955,0.366876220703125,0.5791013240814209,0.4412073493003845,1,0.2,0.2,0.0,1.0,0.0
929,s929,A,1.5459999999999923,7,2.8,He sets Macy's bags on the counter.,Ross takes coffee beans from the counter.,friends_s02e09_seg02_clip_00,155.392,156.938,0.4665736198425293,0.45125383138656616,0.570624828338623,1,0.125,0.375,0.0,1.0,-0.40000000000000036
929,s929,B,1.5459999999999923,8,3.2,He sets Macy's bags on the counter.,Ross walks away with a bag of beans.,friends_s02e09_seg02_clip_00,155.392,156.938,0.3895759344100952,0.22211134433746338,0.4992164671421051,1,0.1111111111111111,0.2222222222222222,0.0,1.0,0.5999999999999996
929,s929,C,1.5459999999999923,7,2.8,He sets Macy's bags on the counter.,Rachel hands Ross a bag of coffee.,friends_s02e09_seg02_clip_00,155.392,156.938,0.4231269359588623,0.30505266785621643,0.5593621134757996,0,0.0,0.25,0.0,1.0,-0.40000000000000036
929,s929,D,1.5459999999999923,7,2.8,He sets Macy's bags on the counter.,Ross gets a bag of coffee beans.,friends_s02e09_seg02_clip_00,155.392,156.938,0.3978373050689697,0.3732702136039734,0.6199666857719421,1,0.125,0.375,0.0,1.0,-0.40000000000000036
929,s929,E,1.5459999999999923,8,3.2,He sets Macy's bags on the counter.,Ross receives a bag of coffee from her.,friends_s02e09_seg02_clip_00,155.392,156.938,0.4703316688537597,0.3450751006603241,0.6021835803985596,0,0.0,0.2222222222222222,0.5,1.0,0.5999999999999996
930,s930,A,1.76400000000001,8,3.2,He pulls out a gift bag and she glares.,"Ross looks at Rachel, holding a red bag.",friends_s02e09_seg02_clip_00,161.517,163.281,0.4549023866653442,0.4313928186893463,0.721713125705719,2,0.2,0.1,0.0,1.0,-0.5999999999999996
930,s930,B,1.76400000000001,8,3.2,He pulls out a gift bag and she glares.,Rachel holds a red bag and a cup.,friends_s02e09_seg02_clip_00,161.517,163.281,0.3631863236427307,0.3724939227104187,0.6450750231742859,1,0.1111111111111111,0.2222222222222222,0.0,0.875,-0.5999999999999996
930,s930,C,1.76400000000001,9,3.6,He pulls out a gift bag and she glares.,"Ross looks at Rachel, who holds a red bag.",friends_s02e09_seg02_clip_00,161.517,163.281,0.4571850061416626,0.42028817534446716,0.7179248929023743,2,0.18181818181818182,0.09090909090909091,1.0,1.0,0.40000000000000036
930,s930,D,1.76400000000001,10,4.0,He pulls out a gift bag and she glares.,"Rachel holds a red bag and cup, gazing at Ross.",friends_s02e09_seg02_clip_00,161.517,163.281,0.4407647848129272,0.4178783595561981,0.7056354284286499,1,0.08333333333333333,0.16666666666666666,0.0,1.0,1.4000000000000004
930,s930,E,1.76400000000001,8,3.2,He pulls out a gift bag and she glares.,"Ross and Rachel interact, holding a red bag.",friends_s02e09_seg02_clip_00,161.517,163.281,0.4177533149719238,0.3593643009662628,0.6845507621765137,1,0.1,0.1,0.0,1.0,-0.5999999999999996
931,s931,A,1.4069999999999823,8,3.2,She gives back a blank stare.,Ross holds a glass while talking to Rachel.,friends_s02e09_seg02_clip_00,174.348,175.755,0.3367480039596557,0.2549383342266083,0.7465877532958984,1,0.1111111111111111,0.1111111111111111,0.0,1.0,-0.1999999999999993
